userid,os,platform,converted
4876,android,tablet,0
4877,ios,tablet,0
4878,android,phone,0
4879,ios,tablet,0
4880,android,tablet,0
4881,android,tablet,0
4882,android,tablet,0
4883,android,tablet,0
4884,ios,phone,0
4885,android,phone,0
4886,android,tablet,0
4887,android,tablet,0
4888,ios,tablet,0
4889,android,tablet,0
4890,android,tablet,0
4891,android,tablet,0
4892,ios,phone,0
4893,android,tablet,0
4894,ios,phone,0
4895,android,tablet,0
4896,android,tablet,0
4897,ios,phone,0
4898,android,tablet,0
4899,android,tablet,0
4900,android,tablet,1
4901,ios,tablet,0
4902,ios,phone,0
4903,android,tablet,1
4904,android,tablet,0
4905,ios,phone,0
4906,ios,phone,0
4907,android,phone,0
4908,ios,phone,1
4909,android,tablet,0
4910,android,phone,0
4911,android,tablet,0
4912,android,tablet,0
4913,android,tablet,0
4914,android,tablet,0
4915,android,phone,0
4916,android,tablet,0
4917,ios,phone,0
4918,android,tablet,0
4919,android,tablet,0
4920,android,tablet,0
4921,android,tablet,1
4922,android,tablet,0
4923,android,phone,0
4924,android,tablet,0
4925,ios,phone,0
4926,android,tablet,0
4927,android,tablet,0
4928,android,tablet,0
4929,android,tablet,0
4930,android,tablet,0
4931,android,phone,0
4932,android,tablet,0
4933,ios,phone,0
4934,android,tablet,0
4935,android,phone,0
4936,android,tablet,0
4937,ios,phone,0
4938,android,tablet,0
4939,ios,tablet,0
4940,android,phone,0
4941,android,tablet,0
4942,android,tablet,0
4943,android,phone,0
4944,android,tablet,0
4945,ios,phone,0
4946,android,tablet,0
4947,ios,tablet,0
4948,android,tablet,0
4949,ios,phone,0
4950,ios,phone,0
4951,android,tablet,0
4952,android,tablet,0
4953,ios,tablet,0
4954,android,tablet,0
4955,ios,phone,0
4956,android,tablet,0
4957,android,phone,0
4958,android,tablet,0
4959,android,phone,0
4960,ios,phone,0
4961,android,tablet,0
4962,ios,phone,0
4963,android,tablet,0
4964,android,phone,0
4965,ios,tablet,0
4966,ios,phone,0
4967,android,phone,0
4968,android,tablet,0
4969,android,tablet,0
4970,android,tablet,0
4971,android,tablet,0
4972,ios,phone,0
4973,ios,tablet,0
4974,android,tablet,0
4975,android,tablet,0
4976,android,tablet,0
4977,android,tablet,0
4978,android,tablet,0
4979,android,tablet,0
4980,ios,phone,0
4981,android,tablet,0
4982,ios,phone,0
4983,android,tablet,0
4984,android,tablet,0
4985,ios,phone,0
4986,ios,phone,0
4987,android,tablet,0
4988,ios,phone,0
4989,ios,tablet,0
4990,android,tablet,0
4991,ios,phone,0
4992,android,phone,0
4993,android,tablet,0
4994,android,tablet,0
4995,ios,phone,0
4996,android,tablet,0
4997,ios,phone,0
4998,ios,phone,0
4999,android,tablet,0
5000,android,tablet,1
5001,android,tablet,0
5002,ios,tablet,0
5003,android,tablet,0
5004,android,tablet,1
5005,ios,phone,0
5006,ios,phone,0
5007,ios,phone,0
5008,android,tablet,0
5009,android,tablet,0
5010,ios,tablet,0
5011,android,tablet,0
5012,ios,phone,0
5013,android,phone,0
5014,android,tablet,0
5015,android,tablet,0
5016,ios,tablet,1
5017,android,tablet,1
5018,ios,tablet,0
5019,android,phone,0
5020,ios,phone,0
5021,ios,phone,0
5022,ios,tablet,0
5023,android,tablet,0
5024,ios,phone,0
5025,android,tablet,0
5026,android,tablet,0
5027,android,tablet,0
5028,ios,phone,0
5029,ios,phone,0
5030,android,tablet,0
5031,android,tablet,0
5032,ios,tablet,0
5033,ios,phone,0
5034,ios,phone,0
5035,android,tablet,0
5036,ios,phone,0
5037,android,tablet,0
5038,android,phone,0
5039,android,tablet,0
5040,android,tablet,1
5041,android,tablet,0
5042,android,phone,0
5043,android,tablet,0
5044,android,tablet,1
5045,android,phone,0
5046,android,tablet,0
5047,android,phone,0
5048,android,phone,0
5049,android,tablet,0
5050,android,tablet,0
5051,ios,tablet,0
5052,android,tablet,0
5053,ios,phone,0
5054,android,tablet,0
5055,android,tablet,0
5056,ios,phone,0
5057,ios,phone,0
5058,ios,phone,0
5059,android,tablet,0
5060,ios,phone,0
5061,android,tablet,0
5062,android,phone,0
5063,android,tablet,0
5064,ios,phone,0
5065,android,tablet,0
5066,ios,tablet,0
5067,ios,phone,0
5068,android,tablet,0
5069,android,tablet,0
5070,ios,tablet,0
5071,android,phone,0
5072,android,tablet,0
5073,android,phone,0
5074,android,tablet,0
5075,android,phone,0
5076,android,phone,1
5077,android,tablet,0
5078,ios,tablet,1
5079,android,tablet,0
5080,android,tablet,0
5081,android,tablet,0
5082,ios,phone,0
5083,android,tablet,0
5084,ios,tablet,1
5085,android,tablet,0
5086,ios,tablet,0
5087,ios,phone,0
5088,android,tablet,0
5089,ios,phone,0
5090,ios,phone,0
5091,ios,tablet,0
5092,ios,phone,0
5093,ios,phone,0
5094,android,tablet,0
5095,ios,tablet,0
5096,android,tablet,1
5097,ios,phone,0
5098,android,tablet,0
5099,android,tablet,0
5100,android,tablet,0
5101,android,tablet,0
5102,android,tablet,0
5103,ios,phone,0
5104,android,tablet,0
5105,android,tablet,0
5106,android,phone,0
5107,android,phone,0
5108,android,tablet,1
5109,android,tablet,0
5110,ios,phone,0
5111,android,phone,0
5112,android,tablet,0
5113,android,tablet,0
5114,android,phone,0
5115,android,tablet,0
5116,android,tablet,0
5117,android,tablet,0
5118,android,tablet,0
5119,android,tablet,0
5120,android,tablet,1
5121,android,tablet,0
5122,android,tablet,0
5123,android,tablet,0
5124,android,tablet,0
5125,ios,tablet,0
5126,ios,phone,0
5127,ios,phone,0
5128,android,tablet,0
5129,ios,phone,1
5130,android,phone,0
5131,android,tablet,0
5132,android,tablet,0
5133,android,tablet,0
5134,android,phone,0
5135,android,tablet,0
5136,android,phone,0
5137,ios,phone,0
5138,android,tablet,0
5139,android,tablet,0
5140,android,tablet,0
5141,ios,phone,0
5142,android,tablet,0
5143,android,phone,0
5144,ios,tablet,0
5145,android,tablet,0
5146,ios,tablet,0
5147,android,tablet,0
5148,ios,tablet,0
5149,android,tablet,0
5150,android,phone,0
5151,android,tablet,0
5152,android,tablet,0
5153,android,phone,0
5154,android,phone,0
5155,android,tablet,0
5156,ios,tablet,0
5157,android,tablet,0
5158,android,tablet,0
5159,ios,phone,0
5160,android,tablet,0
5161,ios,phone,0
5162,ios,tablet,0
5163,android,phone,0
5164,android,tablet,0
5165,android,tablet,0
5166,android,phone,0
5167,ios,phone,0
5168,android,phone,0
5169,android,tablet,0
5170,android,phone,0
5171,android,tablet,0
5172,android,tablet,0
5173,ios,phone,0
5174,ios,phone,0
5175,android,tablet,0
5176,android,tablet,0
5177,android,tablet,0
5178,android,phone,0
5179,ios,phone,0
5180,ios,phone,0
5181,android,phone,0
5182,android,tablet,0
5183,ios,phone,0
5184,android,tablet,0
5185,android,phone,0
5186,android,tablet,0
5187,ios,tablet,0
5188,ios,phone,0
5189,ios,phone,0
5190,ios,phone,0
5191,android,phone,0
5192,android,phone,0
5193,ios,phone,0
5194,android,tablet,1
5195,android,tablet,0
5196,android,tablet,0
5197,ios,phone,0
5198,android,tablet,0
5199,ios,tablet,0
5200,android,phone,0
5201,android,phone,0
5202,android,tablet,0
5203,ios,tablet,0
5204,android,tablet,0
5205,android,tablet,0
5206,android,phone,0
5207,ios,phone,0
5208,android,tablet,0
5209,ios,phone,0
5210,android,phone,0
5211,android,phone,0
5212,ios,phone,0
5213,android,tablet,0
5214,ios,tablet,0
5215,ios,phone,0
5216,android,tablet,0
5217,ios,phone,0
5218,ios,phone,0
5219,android,phone,0
5220,android,tablet,0
5221,android,phone,0
5222,android,tablet,0
5223,ios,phone,0
5224,android,tablet,0
5225,android,tablet,0
5226,android,tablet,0
5227,android,tablet,0
5228,android,tablet,0
5229,android,phone,0
5230,ios,phone,1
5231,android,tablet,0
5232,android,tablet,0
5233,ios,phone,0
5234,android,tablet,0
5235,android,tablet,0
5236,android,phone,0
5237,ios,phone,0
5238,ios,phone,0
5239,android,tablet,0
5240,android,tablet,0
5241,android,tablet,0
5242,android,tablet,0
5243,ios,phone,0
5244,ios,phone,0
5245,android,tablet,1
5246,android,tablet,0
5247,android,phone,0
5248,android,tablet,0
5249,ios,phone,0
5250,android,tablet,0
5251,android,phone,0
5252,ios,tablet,0
5253,android,tablet,0
5254,android,phone,0
5255,android,tablet,0
5256,android,tablet,0
5257,ios,tablet,0
5258,android,tablet,0
5259,android,tablet,0
5260,ios,tablet,0
5261,android,tablet,0
5262,android,phone,0
5263,ios,phone,0
5264,ios,phone,0
5265,android,tablet,0
5266,android,tablet,0
5267,android,tablet,0
5268,ios,phone,0
5269,ios,tablet,0
5270,android,tablet,0
5271,android,tablet,0
5272,ios,phone,0
5273,android,tablet,0
5274,ios,tablet,0
5275,android,tablet,0
5276,android,tablet,0
5277,android,tablet,0
5278,android,tablet,0
5279,ios,phone,0
5280,android,phone,0
5281,ios,tablet,0
5282,ios,tablet,0
5283,android,tablet,0
5284,android,tablet,1
5285,ios,tablet,1
5286,android,tablet,0
5287,android,tablet,0
5288,android,tablet,1
5289,android,tablet,0
5290,ios,tablet,0
5291,ios,phone,0
5292,ios,phone,0
5293,android,tablet,0
5294,android,tablet,0
5295,android,tablet,0
5296,android,tablet,0
5297,ios,tablet,0
5298,android,tablet,0
5299,android,tablet,0
5300,android,tablet,0
5301,android,tablet,0
5302,ios,phone,0
5303,ios,phone,0
5304,ios,phone,0
5305,ios,phone,0
5306,ios,phone,0
5307,ios,phone,0
5308,android,phone,0
5309,android,tablet,1
5310,android,tablet,0
5311,ios,phone,0
5312,android,tablet,0
5313,ios,phone,0
5314,android,tablet,0
5315,android,tablet,0
5316,ios,phone,0
5317,android,tablet,0
5318,android,tablet,0
5319,android,tablet,0
5320,android,tablet,0
5321,android,tablet,0
5322,android,phone,0
5323,ios,tablet,0
5324,android,tablet,0
5325,android,tablet,0
5326,ios,tablet,0
5327,android,tablet,0
5328,android,phone,0
5329,android,tablet,0
5330,android,tablet,0
5331,android,tablet,0
5332,ios,phone,0
5333,ios,phone,0
5334,android,tablet,0
5335,android,tablet,0
5336,android,tablet,0
5337,android,tablet,0
5338,android,tablet,0
5339,android,phone,0
5340,android,tablet,0
5341,android,tablet,0
5342,android,tablet,0
5343,android,tablet,0
5344,ios,phone,0
5345,android,tablet,1
5346,android,phone,0
5347,android,phone,0
5348,android,tablet,0
5349,android,tablet,0
5350,android,tablet,0
5351,android,tablet,0
5352,android,tablet,0
5353,android,phone,0
5354,android,tablet,0
5355,ios,phone,0
5356,android,tablet,0
5357,ios,phone,0
5358,android,tablet,0
5359,android,tablet,1
5360,android,tablet,0
5361,android,tablet,0
5362,android,tablet,0
5363,ios,phone,0
5364,android,tablet,0
5365,android,tablet,1
5366,android,tablet,0
5367,android,tablet,0
5368,ios,phone,0
5369,android,tablet,0
5370,ios,tablet,0
5371,android,tablet,0
5372,android,tablet,0
5373,ios,tablet,0
5374,android,tablet,0
5375,android,phone,0
5376,ios,phone,0
5377,android,tablet,0
5378,ios,phone,0
5379,android,tablet,0
5380,ios,phone,0
5381,android,tablet,0
5382,ios,tablet,0
5383,android,tablet,1
5384,android,tablet,0
5385,android,phone,0
5386,android,tablet,0
5387,android,tablet,0
5388,android,tablet,0
5389,android,tablet,0
5390,ios,phone,0
5391,ios,tablet,0
5392,ios,tablet,0
5393,android,tablet,1
5394,android,tablet,0
5395,android,tablet,0
5396,ios,tablet,0
5397,android,tablet,0
5398,android,tablet,0
5399,ios,tablet,0
5400,android,phone,0
5401,android,tablet,0
5402,android,tablet,0
5403,ios,phone,0
5404,ios,phone,0
5405,android,tablet,0
5406,android,tablet,1
5407,android,phone,0
5408,android,tablet,0
5409,ios,phone,0
5410,android,tablet,0
5411,android,tablet,0
5412,android,tablet,0
5413,android,tablet,0
5414,android,tablet,0
5415,ios,phone,0
5416,ios,phone,0
5417,android,tablet,0
5418,android,tablet,0
5419,android,tablet,0
5420,ios,phone,0
5421,ios,phone,0
5422,ios,phone,0
5423,android,tablet,0
5424,ios,phone,0
5425,android,tablet,0
5426,android,tablet,0
5427,android,tablet,0
5428,android,tablet,0
5429,android,tablet,0
5430,android,tablet,0
5431,android,tablet,0
5432,android,tablet,0
5433,android,tablet,0
5434,android,tablet,0
5435,ios,tablet,0
5436,ios,phone,0
5437,android,tablet,0
5438,ios,phone,0
5439,android,phone,0
5440,android,tablet,0
5441,android,phone,0
5442,android,tablet,0
5443,ios,phone,0
5444,android,tablet,0
5445,android,tablet,0
5446,android,phone,0
5447,android,tablet,0
5448,ios,phone,0
5449,ios,phone,0
5450,android,phone,0
5451,android,tablet,0
5452,android,tablet,0
5453,android,tablet,0
5454,android,phone,0
5455,android,phone,0
5456,android,tablet,0
5457,android,tablet,0
5458,android,tablet,0
5459,android,tablet,0
5460,android,tablet,0
5461,android,tablet,1
5462,android,tablet,0
5463,ios,phone,1
5464,android,tablet,0
5465,ios,tablet,0
5466,android,tablet,0
5467,android,tablet,0
5468,ios,phone,0
5469,android,tablet,0
5470,android,tablet,0
5471,android,tablet,0
5472,android,tablet,0
5473,android,tablet,0
5474,android,phone,0
5475,android,tablet,0
5476,android,tablet,0
5477,android,tablet,0
5478,android,phone,0
5479,ios,phone,0
5480,ios,phone,0
5481,android,tablet,0
5482,android,tablet,0
5483,android,tablet,0
5484,android,tablet,0
5485,android,tablet,0
5486,android,phone,0
5487,android,tablet,0
5488,ios,phone,0
5489,android,tablet,0
5490,ios,tablet,0
5491,ios,phone,0
5492,ios,phone,0
5493,android,tablet,0
5494,android,tablet,0
5495,android,tablet,1
5496,android,tablet,0
5497,android,tablet,0
5498,android,tablet,0
5499,ios,phone,0
5500,ios,phone,0
5501,ios,phone,1
5502,ios,phone,0
5503,android,tablet,0
5504,android,tablet,0
5505,ios,tablet,0
5506,ios,phone,1
5507,ios,tablet,0
5508,android,tablet,0
5509,ios,phone,0
5510,android,tablet,0
5511,android,tablet,0
5512,ios,phone,0
5513,android,tablet,0
5514,ios,phone,0
5515,android,tablet,0
5516,ios,phone,0
5517,ios,phone,0
5518,android,tablet,0
5519,android,tablet,0
5520,ios,phone,0
5521,ios,tablet,0
5522,android,tablet,0
5523,android,tablet,0
5524,android,tablet,0
5525,ios,phone,0
5526,android,phone,0
5527,ios,phone,0
5528,ios,phone,0
5529,android,tablet,0
5530,android,phone,0
5531,android,tablet,0
5532,ios,tablet,0
5533,android,tablet,0
5534,ios,phone,0
5535,android,tablet,0
5536,ios,phone,0
5537,android,tablet,1
5538,android,tablet,0
5539,android,tablet,0
5540,android,tablet,0
5541,android,tablet,1
5542,android,tablet,0
5543,android,phone,0
5544,android,tablet,0
5545,android,phone,0
5546,android,tablet,0
5547,ios,phone,0
5548,android,tablet,0
5549,android,phone,0
5550,android,tablet,0
5551,android,tablet,0
5552,ios,phone,0
5553,android,phone,0
5554,android,tablet,0
5555,ios,phone,0
5556,ios,tablet,0
5557,android,tablet,0
5558,android,phone,0
5559,ios,phone,0
5560,ios,phone,0
5561,android,tablet,0
5562,android,tablet,0
5563,android,tablet,0
5564,android,tablet,0
5565,android,tablet,0
5566,ios,phone,0
5567,android,tablet,0
5568,android,tablet,0
5569,android,tablet,0
5570,android,tablet,0
5571,ios,phone,0
5572,android,tablet,0
5573,android,tablet,0
5574,android,tablet,1
5575,android,tablet,0
5576,android,tablet,0
5577,android,tablet,0
5578,android,phone,0
5579,ios,phone,0
5580,android,tablet,0
5581,android,phone,0
5582,android,phone,0
5583,ios,tablet,0
5584,android,phone,0
5585,android,tablet,0
5586,android,phone,0
5587,android,tablet,0
5588,ios,phone,0
5589,android,tablet,0
5590,android,tablet,0
5591,android,phone,0
5592,ios,phone,0
5593,android,phone,0
5594,ios,phone,0
5595,android,tablet,0
5596,android,tablet,0
5597,ios,phone,0
5598,ios,phone,1
5599,android,tablet,0
5600,android,tablet,0
5601,android,tablet,0
5602,android,phone,0
5603,android,tablet,0
5604,android,tablet,0
5605,ios,tablet,0
5606,ios,phone,0
5607,android,tablet,0
5608,android,tablet,0
5609,android,tablet,0
5610,ios,phone,0
5611,android,tablet,0
5612,android,phone,0
5613,android,tablet,1
5614,ios,phone,0
5615,ios,phone,0
5616,android,tablet,0
5617,ios,tablet,0
5618,ios,phone,0
5619,android,tablet,0
5620,android,phone,0
5621,android,tablet,0
5622,android,tablet,0
5623,android,tablet,0
5624,android,tablet,0
5625,android,tablet,0
5626,android,tablet,0
5627,android,tablet,0
5628,android,tablet,0
5629,android,tablet,0
5630,android,tablet,0
5631,android,tablet,0
5632,ios,phone,0
5633,android,tablet,0
5634,android,tablet,0
5635,android,tablet,0
5636,android,tablet,0
5637,android,tablet,0
5638,android,tablet,0
5639,android,tablet,0
5640,ios,phone,0
5641,ios,tablet,1
5642,android,phone,0
5643,android,tablet,0
5644,android,phone,0
5645,android,phone,0
5646,ios,phone,0
5647,android,phone,0
5648,android,tablet,0
5649,ios,phone,0
5650,ios,phone,0
5651,ios,tablet,0
5652,ios,phone,0
5653,ios,phone,0
5654,android,tablet,0
5655,ios,phone,0
5656,ios,tablet,0
5657,android,tablet,0
5658,ios,phone,0
5659,ios,tablet,0
5660,android,tablet,0
5661,android,tablet,1
5662,android,tablet,0
5663,ios,tablet,0
5664,android,phone,0
5665,android,tablet,0
5666,android,tablet,0
5667,ios,phone,0
5668,ios,phone,0
5669,android,tablet,0
5670,ios,phone,0
5671,android,tablet,1
5672,android,phone,0
5673,android,tablet,0
5674,android,tablet,0
5675,android,tablet,0
5676,ios,tablet,0
5677,android,tablet,0
5678,ios,phone,1
5679,android,tablet,0
5680,ios,tablet,0
5681,android,tablet,0
5682,android,tablet,1
5683,ios,phone,0
5684,android,tablet,0
5685,android,tablet,0
5686,ios,phone,0
5687,ios,phone,0
5688,ios,phone,0
5689,ios,tablet,0
5690,ios,phone,0
5691,android,phone,0
5692,android,tablet,0
5693,ios,phone,0
5694,android,phone,0
5695,android,tablet,0
5696,android,tablet,0
5697,android,tablet,0
5698,android,phone,0
5699,ios,tablet,0
5700,android,tablet,1
5701,android,tablet,0
5702,ios,phone,0
5703,android,tablet,0
5704,android,tablet,0
5705,ios,phone,0
5706,android,tablet,0
5707,android,tablet,0
5708,android,tablet,0
5709,android,tablet,0
5710,android,tablet,0
